"AAA.C0"	"AAA.G0"	"AAA.T0"	"AAC.C0"	"AAC.G0"	"AAC.T0"	"AAG.C0"	"AAG.G0"	"AAG.T0"	"AAT.G0"	"ACA.A0"	"ACA.G0"	"ACA.T0"	"ACC.A0"	"ACC.G0"	"ACC.T0"	"ACG.A0"	"ACG.G0"	"ACG.T0"	"ACG.T1"	"ACG.T2"	"ACT.T0"	"CAA.C0"	"CAA.G0"	"CAA.T0"	"CAC.C0"	"CAC.G0"	"CAC.T0"	"CAG.C0"	"CAG.G0"	"CAG.T0"	"CAT.C0"	"CAT.G0"	"CAT.T0"	"CCA.A0"	"CCA.G0"	"CCA.T0"	"CCC.A0"	"CCC.G0"	"CCC.T0"	"CCG.A0"	"CCG.G0"	"CCG.T0"	"CCG.T1"	"CCG.T2"	"CCT.A0"	"CCT.G0"	"CCT.T0"	"GAA.C0"	"GAA.G0"	"GAA.T0"	"GAC.C0"	"GAC.G0"	"GAC.T0"	"GAG.C0"	"GAG.G0"	"GAG.T0"	"GAT.C0"	"GAT.G0"	"GAT.T0"	"GCA.A0"	"GCA.G0"	"GCA.T0"	"GCC.A0"	"GCC.G0"	"GCC.T0"	"GCG.A0"	"GCG.G0"	"GCG.T0"	"GCG.T1"	"GCG.T2"	"GCT.A0"	"GCT.G0"	"GCT.T0"	"TAA.C0"	"TAA.G0"	"TAA.T0"	"TAC.C0"	"TAC.G0"	"TAC.T0"	"TAG.C0"	"TAG.G0"	"TAG.T0"	"TAT.C0"	"TAT.G0"	"TAT.T0"	"TCA.A0"	"TCA.G0"	"TCA.T0"	"TCC.A0"	"TCC.G0"	"TCC.T0"	"TCG.A0"	"TCG.G0"	"TCG.T0"	"TCG.T1"	"TCG.T2"	"TCT.A0"	"TCT.G0"	"TCT.T0"	"AAT.C0"	"AAT.T0"	"ACT.A0"	"ACT.G0"
0.593384740210809	0.566672945998213	0.626094244737201	0.601287431452613	0.525444019810514	0.659123816282999	0.600127926789901	0.570927399400466	0.599644886697398	0.488037426295555	0.603401179468544	0.591468208388698	0.543236387960051	0.560976445582035	0.622396029100342	0.53020420674186	0.555310026346708	0.541394173410729	0.417795802316319	0.195228398001306	0.0879347171362343	0.549367624544333	0.59804559992032	0.566215427799501	0.631137136443662	0.576145839027171	0.554356228580059	0.608457929622066	0.597678456066325	0.554020426070446	0.60786693360071	0.587452963206117	0.501036212419768	0.610544592196646	0.589750752869066	0.596455788013113	0.561144082998705	0.571150266204242	0.591136394106272	0.536118492932387	0.554392909193163	0.542319179197508	0.437240867588048	0.256388394124286	0.102139342356412	0.595307730799587	0.586531190910418	0.548492663131777	0.619669630264051	0.577602776261429	0.617319913716744	0.596280814500112	0.584270681520855	0.611568181338597	0.598516747568392	0.590766946585313	0.627167802847687	0.611163900543769	0.565262756014766	0.585829940857492	0.574601101363589	0.604839653672083	0.556287841670722	0.585304711930281	0.609760403072433	0.536677285095355	0.535069248088204	0.565943500991481	0.449581024137234	0.303618058406239	0.121390110471003	0.58901765483918	0.609857267077749	0.550601569930168	0.614782279018252	0.559900976709241	0.621434544989905	0.568491431235173	0.533584739367658	0.638641598498653	0.631585226269324	0.561554011939223	0.62160881706459	0.585335042533391	0.4908359891744	0.631133758381992	0.609208770069924	0.594992855278413	0.561850768347133	0.588774776673842	0.585911714685834	0.541600659851062	0.570761271191521	0.542579929934037	0.459851841336229	0.257646121813824	0.140936968427248	0.587995110024196	0.571004102608286	0.569811053926684	0.628905028097918	0.61707641221908	0.613975305063182	0.601432683146758
0.572866254742951	0.565615454324495	0.658520730765905	0.610446691344746	0.527464776226657	0.582287621198681	0.607138041048043	0.569561737487141	0.60401653375577	0.495179783294885	0.606577669368519	0.581949082828677	0.54109577175395	0.556231729483008	0.616351711545487	0.532266315001507	0.561646611178836	0.53393339731321	0.430962548919814	0.21280927017582	0.0899311956451425	0.547957682067272	0.598417623821272	0.562422350368481	0.626733429407995	0.568043568218341	0.55578943308469	0.611022255232526	0.600782666074961	0.55098254286584	0.613027580551814	0.579683920830093	0.502017833658344	0.61520964248819	0.590144770855733	0.598585059123475	0.562707842793713	0.570676243725937	0.587745459610723	0.540971068494094	0.554809720784594	0.538116884539794	0.437744797093329	0.250328537978164	0.102901787514254	0.594134624623104	0.582549044109449	0.547680897329284	0.606770408231009	0.585258588426592	0.625151900701237	0.607887559262923	0.577418249522467	0.632410951006291	0.603435687112633	0.601977994560193	0.616558712719074	0.578323117802159	0.572893653984405	0.595985632806272	0.570574452142149	0.608379063141017	0.560363439574305	0.584887194680676	0.609503161934166	0.533639907632615	0.530421498030083	0.582635330412565	0.448627343535508	0.304275119774073	0.120539451198422	0.609150903576379	0.601204897614847	0.552198077212997	0.615305851730463	0.56855833164852	0.628765666825497	0.578191534420696	0.536347206362019	0.62329767805264	0.621878337904467	0.558094968454348	0.620999107956383	0.587402136449791	0.495661565878727	0.636532836849536	0.594916570625453	0.591587969813138	0.559516122810553	0.594736401222977	0.598125710829934	0.541812502438265	0.572348004092459	0.542193940812546	0.441367521889376	0.247635685190219	0.142490197099703	0.577147340791098	0.572455773286982	0.56480041248595	0.603455771674945	0.561993604769862	0.591196176466641	0.61819422550366
0.60687232027267	0.56465437973471	0.633084459715612	0.601723002302414	0.5251721261753	0.573271504942978	0.619684540590426	0.574347783813784	0.633238436267565	0.489823267572158	0.604667963528481	0.589194230934025	0.541177952096587	0.580706561100952	0.612426370382858	0.530761531239628	0.552787749309182	0.549997844312858	0.416751407041485	0.198661063415037	0.0878702631934415	0.547863703131584	0.594803424063244	0.566402605236185	0.609524982068572	0.573242688349641	0.55627492705131	0.602411938750534	0.59844225227149	0.554715627624867	0.61096014209354	0.581018363575466	0.50400930652055	0.612076923655348	0.586860476288059	0.593069482441044	0.56516655223959	0.573223918476109	0.584629900227874	0.537955894570561	0.557396921855162	0.534670126370369	0.434682205113068	0.251211792985316	0.10136795290788	0.597738684933058	0.585922435486157	0.544464672370213	0.611479851367469	0.587676131124851	0.630599003082834	0.612613836078942	0.583585514562385	0.622890487369937	0.606133777497145	0.589289861475488	0.626501622349266	0.579496224294951	0.565541102434104	0.594105439391373	0.579466950064794	0.609154659753814	0.558162856369865	0.583519280778637	0.611167785033348	0.54126313536759	0.532177603471117	0.580181257267155	0.458432045659403	0.292009862107269	0.122761934978867	0.600420276929696	0.594460298257736	0.55064046626955	0.614112916235667	0.554233919871738	0.601924072964729	0.592546414285754	0.532673408200127	0.583337235290938	0.631853474212168	0.565274002485285	0.62158446950334	0.600322964326583	0.494612091750092	0.605017319913711	0.612050986115177	0.592300745251788	0.558613706219208	0.593277888336982	0.588369576797634	0.540534438946756	0.574184955775588	0.545049858501836	0.44600816105929	0.260880750383444	0.143275924251488	0.601188749221098	0.570553179746041	0.569819290535483	0.60822137167212	0.582570611548474	0.589084321603643	0.590028091016109
0.596231900490484	0.562045305344512	0.6293949895724	0.606851678510184	0.52823549133725	0.609302701072009	0.606111613908274	0.569581443492813	0.618382143893465	0.491398020093579	0.612935007558894	0.589040612485973	0.542410228955856	0.547436252488394	0.589651628812384	0.528532929361953	0.541463389841686	0.5124413806751	0.426743007495916	0.204155482282109	0.0880481784196206	0.545935836990287	0.599386206356055	0.566303308875142	0.625616318476791	0.580476488421273	0.551874504732243	0.601878291225047	0.600245052398432	0.555484048628972	0.612271228542076	0.593272249493308	0.507451570748622	0.60468231677977	0.587137694253863	0.594719313137814	0.561486269214785	0.570186994553731	0.58148665954581	0.539449197497001	0.557358508241078	0.536633994024386	0.441988519942679	0.252913191212155	0.101620972814622	0.602292623933368	0.583226033487772	0.546412829731183	0.607821362060047	0.586505507466524	0.628889929225574	0.587222023437236	0.582663951649628	0.627209179898734	0.600266194889723	0.592061152215035	0.614529095218677	0.584812594744979	0.564767989933121	0.581464568568842	0.5817261552127	0.604508695480605	0.560083264349657	0.579076171963876	0.599070497302031	0.531461184693105	0.522740813659683	0.569969607741772	0.455675344985064	0.301266692454128	0.122766268004449	0.594487785846197	0.593523062261182	0.550969585714841	0.607898511778402	0.566913169361915	0.621847628255827	0.57948053679542	0.539457526051391	0.611477154919304	0.625666819168146	0.556443886126319	0.636080858638422	0.589957313203001	0.495973429320125	0.624905688102851	0.596509780432174	0.597425064912352	0.564100465017546	0.588845619442657	0.591905304990945	0.54134819815502	0.57602735576587	0.555035037829469	0.455419715655849	0.264148168855304	0.143077632497994	0.595631827478649	0.570131372887214	0.565974846436655	0.619583077607055	0.58310795606695	0.557908368224504	0.610271364953448
0.580147526235208	0.563835013362998	0.611974211576278	0.583288373400756	0.5233210903201	0.573698760129012	0.614571306386447	0.57461497330724	0.595866416790322	0.491140193482391	0.600503757036511	0.597810627748603	0.542172010599559	0.547469578038017	0.615782777106381	0.53332080003293	0.558282793177273	0.528246345847435	0.415007118030301	0.208561154494967	0.088217547194684	0.546929233394188	0.581342727801034	0.566533926938912	0.631613329475301	0.581232785532766	0.555595737869191	0.616195471526319	0.596650895212088	0.55864646857085	0.619388052524866	0.603945099390511	0.501128255753354	0.599345617931009	0.587417851812945	0.599655981156301	0.563439743564966	0.571919223722701	0.585407448775495	0.540762109737293	0.552859036035364	0.534129911337546	0.43387870484906	0.260440813320485	0.102130087804186	0.602387352087445	0.593972153631725	0.54584736824769	0.617808685361337	0.583922430412198	0.618713229361062	0.602995676025132	0.585263936467943	0.62384851058994	0.608784854256699	0.594247978157425	0.621299461375742	0.618694783490555	0.571042601394855	0.561953199253198	0.583605865175272	0.612357375312434	0.556305442724087	0.578548751029374	0.600860978395832	0.535290447629952	0.531084201169814	0.565954496022292	0.445808719748012	0.295796509859836	0.122126440586795	0.61041456458105	0.598629277018359	0.549209731779431	0.607117729189604	0.563829884484759	0.614076784727932	0.581576634424455	0.535353291406121	0.599609204270107	0.632849276714905	0.558480788965796	0.612012216609151	0.60602719745228	0.497020743229307	0.609289068890235	0.607388462578472	0.590681991411877	0.560047391147982	0.591518460450714	0.584377713850657	0.538683365186566	0.572729541184418	0.543934965608401	0.458109162818719	0.268958876957954	0.142283731280452	0.592886493090463	0.573688573120977	0.570054248305455	0.614980966948156	0.584641212257076	0.595602177452206	0.594337751076767
0.60649863958615	0.55939724575869	0.631185887546086	0.621133185471345	0.524493784768888	0.579763476789408	0.608952883339042	0.573778351920198	0.592259620392771	0.486705228417914	0.592559802610549	0.587942098538961	0.543379790335738	0.562875473181219	0.612112944794794	0.527008748081209	0.556845007634708	0.548282697547731	0.421426087468066	0.199843631131432	0.0885204880520862	0.547157020420733	0.600339807910054	0.569256313941964	0.615869491462296	0.573752282306824	0.55383409507557	0.607965342704131	0.601207665261272	0.556384494899508	0.609687753786201	0.587486650083148	0.50630166383851	0.60480614411614	0.577195456768778	0.597185250253047	0.565018638710083	0.570658531643519	0.58718444920166	0.53866530851918	0.556412618457737	0.538290758547969	0.441919642413857	0.249597523753159	0.102565053444427	0.599050669651924	0.592459010252865	0.546925807617998	0.627310259747173	0.581648308544679	0.619044673804257	0.609056845750608	0.586003311854938	0.617749355376745	0.597140897117584	0.598151343579791	0.632417392532354	0.591235315968754	0.57318032431676	0.57209524484069	0.571926309944789	0.607773562639732	0.56017524134049	0.586762197347542	0.609475265020099	0.538644717394276	0.530019939619232	0.574817458089923	0.460687336589263	0.299606217587429	0.122108452559546	0.609211509919404	0.579286046407456	0.549851530129571	0.602501013133625	0.562087215180404	0.628679225928552	0.570125235132728	0.537864842541924	0.605435763792582	0.632938843573426	0.558306940750758	0.631384446840487	0.595753759251968	0.49096535075965	0.646971429025866	0.596885612550352	0.597771672101371	0.559369052422875	0.591288762967295	0.591603652253848	0.544326331675664	0.572840000784093	0.538055924043814	0.449981277766448	0.245593851906991	0.144546866930958	0.588322393075378	0.576926490925219	0.566529288669954	0.615348847459543	0.586988309499758	0.61155711562788	0.598267486073999
0.601165208364077	0.566311198997593	0.615920678862746	0.605058770479504	0.531707244171184	0.582742579213635	0.618375058070098	0.572749499245823	0.633887503828785	0.488617171597061	0.602962048529758	0.585588892955596	0.540967408790139	0.553765544620834	0.59556448470492	0.530667230852966	0.554049148227927	0.529025882309009	0.431649236181082	0.200774575551295	0.0878917515140197	0.546165124679028	0.595709077729617	0.567590737621662	0.625719501294465	0.575787544394621	0.554383335939154	0.610697792100276	0.601674355970227	0.557757521635497	0.611876339104099	0.587139558252266	0.503902862106697	0.609405234260739	0.587569802494262	0.59566007899257	0.560600400282277	0.576569870545831	0.583946035736789	0.541251915192216	0.554306442944099	0.539773265732537	0.441382385499739	0.251727790364026	0.102431828828863	0.606321272826441	0.588273533826067	0.545752076866905	0.603809966251146	0.584869679073656	0.635563133418151	0.607549496037343	0.586561522728094	0.61370563082654	0.60058288042904	0.596567625044982	0.630054485914166	0.572650939983531	0.572963156299417	0.565356469559523	0.578474745693034	0.614162776028915	0.559970018993723	0.583912356773827	0.611859563348825	0.537291361248944	0.530217506460407	0.576848820295721	0.457147904114312	0.310187063816042	0.12334645998779	0.597386385302798	0.604443175702921	0.549890303677051	0.620118339656452	0.566938035200604	0.614388322519622	0.578345122010614	0.537158884498675	0.61092434479714	0.632887596587149	0.564300562208691	0.618271564713455	0.577492524771109	0.498121980338212	0.624291656808033	0.593817863207428	0.591848184540604	0.562798251980843	0.595294207457193	0.587110070741904	0.541892819667783	0.559942773516119	0.548610025996708	0.444589744407562	0.260651202704694	0.141480352120565	0.592820161933927	0.573347407041086	0.571464998085932	0.615770838938342	0.59639786111145	0.604878531820378	0.598268526628235
0.586227765919806	0.566371279856146	0.648034563997473	0.599378996897026	0.531070811317758	0.600911977884253	0.611751065829103	0.56621684414776	0.606026749729528	0.490975339812098	0.603238430886927	0.593578476585438	0.538073618591946	0.546569620906722	0.603852123255202	0.531219605244943	0.553986934181033	0.548904833867391	0.438255526695833	0.212496640321302	0.0875628588060663	0.545364144019561	0.596068931380905	0.564134775212828	0.626164706325078	0.570813330834396	0.553236775084035	0.611147910085897	0.59488586722952	0.556072640158947	0.619202440998218	0.588921491210889	0.505997300042069	0.612335124954777	0.588829244529514	0.596201879878097	0.563131296927916	0.573719882053338	0.585330961844276	0.540296877031811	0.560280550764949	0.535220419106497	0.427093706508742	0.252951151981421	0.10254877674129	0.594044434831315	0.586520128529966	0.547736100644632	0.607819219773818	0.580021644431349	0.629751410864104	0.592458286648511	0.580509447043612	0.633901414560254	0.599151806482708	0.591492165511912	0.616232021213661	0.613881424003419	0.568244692644638	0.579235250016319	0.575986507164049	0.606376273561321	0.556573400662959	0.582550082325912	0.614653580343843	0.538214435549119	0.530014152708994	0.574982614182845	0.451040679395379	0.295485045876987	0.123752450052064	0.595716599402859	0.602167431051001	0.550810651933525	0.604711190609471	0.566249531926774	0.611551778755586	0.582131673322633	0.530720098250752	0.579175002734693	0.627183739545679	0.565331983275312	0.623243024920927	0.581080160506976	0.493827829601628	0.614854726011662	0.601381273253906	0.591361879600022	0.560900209111852	0.593302002385317	0.593117881107379	0.540952553368444	0.572608657591211	0.53487063418308	0.457008672339374	0.268461298488667	0.144038400540374	0.594379349961555	0.581135005459861	0.567926140625113	0.633124895287777	0.570241345420829	0.573116825962957	0.58209675470186
0.618929734618414	0.561327399196617	0.622851986873215	0.584539433414246	0.527792844191534	0.625648863306715	0.605076190152569	0.56746857489756	0.625763111596225	0.492876460977643	0.596967812591796	0.585747108083202	0.543279146223677	0.559276960694677	0.602209750310828	0.532116109134543	0.554078331764754	0.555738669658974	0.434762176917709	0.198187731547158	0.0893931394056344	0.549203197828758	0.588753359366902	0.564870193297096	0.626772338109805	0.579756732522711	0.552103926666584	0.607431514070729	0.607475453613633	0.556168559603115	0.608523820125029	0.579636646975767	0.503474893835064	0.612530108367572	0.585679818217431	0.599968284262794	0.563828820168262	0.572487793911612	0.587804113337121	0.536861496603234	0.562709263360442	0.532225560212517	0.436906768360702	0.252218553394392	0.102048464738992	0.597578562237938	0.588492413520872	0.547320914672522	0.608396993952785	0.585866361967774	0.634380830630026	0.570848972575787	0.572285473163345	0.61440775168978	0.60540966511228	0.586211221616631	0.618452626040234	0.586496507949194	0.563289850565782	0.579078854140864	0.579119919857619	0.602061670277622	0.559841765280029	0.592045210724561	0.598370930882476	0.535637334316694	0.53894865121736	0.58038391836111	0.444523511068247	0.294284188295099	0.122533831466012	0.603816914664558	0.584628122469688	0.551469052039168	0.611300607681241	0.563908366780715	0.614427449743329	0.569714280735929	0.539536505670394	0.629995466774881	0.629419743199953	0.556488652976294	0.6310629423805	0.591692839156341	0.494683414986635	0.615428996466403	0.595066683654391	0.599639341074472	0.558911047846715	0.588881229860201	0.58486800332798	0.541804066920967	0.56868466987551	0.53679934106394	0.454998814013248	0.255517157858703	0.142809159325207	0.599634067904078	0.573926286801173	0.569491184495515	0.64762543525934	0.560475491385112	0.593107398510053	0.595341784369123
0.619843526480709	0.56170793454536	0.64145220255125	0.613567144599643	0.529959769946838	0.557779681835917	0.618359973140675	0.570446793844129	0.606925427603988	0.491631571692213	0.596779225708649	0.593244072126597	0.536342341634906	0.57186973097797	0.605760931410274	0.530312870009928	0.554127585995691	0.547119264531695	0.427672920117524	0.196528961544288	0.0889550746847671	0.545070788553741	0.605544914873579	0.564410470484269	0.618830379312114	0.575681969315715	0.549831369836941	0.614568457557981	0.600961137799769	0.556547314867929	0.612516731381455	0.593532206056998	0.50436607730058	0.612792099209068	0.589785286932765	0.600852841727934	0.562566912793601	0.569357337499557	0.586606885331224	0.53965285390324	0.554187927375609	0.53900592339736	0.432334791329611	0.255957670300588	0.1024670221538	0.588742091032619	0.596616822098598	0.547961850025508	0.61611094677498	0.582316639048911	0.619960478396919	0.595171779602122	0.582480819019593	0.62282879297423	0.595072468287074	0.598008077473375	0.613750758386551	0.642554020073997	0.577277199412755	0.570662837702578	0.580635651859987	0.601914025645336	0.556865786299532	0.578330286590822	0.600911492937998	0.535772651008276	0.530066762830809	0.574100926119829	0.454925213530953	0.307747406469305	0.122761662624268	0.596739657369054	0.597616138316215	0.551965160244353	0.617832632459692	0.561588660172852	0.614170452820842	0.590875995763387	0.534938985546569	0.633101822541139	0.626007013898183	0.568563123042995	0.621046316581779	0.577874070487907	0.490652498372069	0.623649133460395	0.598889868669738	0.594180445389513	0.559608496855222	0.601619057728754	0.591855930844088	0.539899923089109	0.57526908325552	0.544400307656362	0.456429340446376	0.258045054813901	0.144764312985607	0.585776032678297	0.566836637003582	0.564818613402426	0.612948170392946	0.577384859085723	0.581393537197864	0.583617077576195
