"a"	"b"	"sig"
0.0899726544082599	0.771055959324577	0.0614354591116077
0.0875906045935024	0.641601585950827	0.0548281505547296
0.0890592492483598	0.730516298644788	0.0545509490647812
0.073931921654616	0.718545177948761	0.0491926670751693
0.0710647995124949	0.75901916723361	0.0490443600968416
0.0935528862620761	0.694109252747125	0.0561233993591666
0.086326423761861	0.713284217802522	0.0538609750487038
0.0844649979277442	0.719366345694416	0.0538876556442747
0.0823669633698602	0.689061402718767	0.06029111915908
0.0714714614347768	0.702624998124903	0.0459663183384744
0.0763200129454875	0.725565262149782	0.0434610454026104
0.0783511592869319	0.711941990545708	0.0559930968689575
0.0789621878428493	0.746791700561358	0.0550867468234046
0.087115337194833	0.660700411770703	0.0448780711960764
0.0783155413377102	0.744968352517604	0.0466149491398313
0.0785649356179428	0.746484628846421	0.0562179311737326
0.0873033756763781	0.668850675741878	0.0594026633997849
0.0733461266315449	0.756620230790688	0.0498832091516228
0.0776806315790649	0.738260185759167	0.0532691685420302
0.0861456256223555	0.708352600714265	0.0532914224077473
0.0815122904909368	0.704848574657683	0.0531040532649406
0.0822853824568857	0.682761747989491	0.0550952041406197
0.0950168660322246	0.652813577350033	0.0543500661651499
0.0836299839582937	0.744011888622208	0.0589787916953417
0.0790877884295241	0.759023346326994	0.0636347833963844
0.094788892919173	0.715943609375671	0.0509075625223201
0.081457332918454	0.719643295271621	0.0502527175809421
0.0854125988889147	0.708709500253843	0.0541077557255988
0.0807941373310663	0.774054956341705	0.0651950568601543
0.082619974428158	0.691141875801618	0.0566189087778354
0.0882120478859468	0.635970996928919	0.0542930393787011
0.0924039784427825	0.654215489398526	0.0518530168940457
0.0841261213276448	0.706136028230757	0.0482300102281342
0.0804624069553252	0.753538512210532	0.0525096800426316
0.0877888612948516	0.696421420722802	0.0590995657221045
0.0691015484912756	0.733623064142579	0.0543931932293958
0.0646821578283609	0.763382503807688	0.0584050744727251
0.0856388937174528	0.718733044372068	0.0540498491684428
0.0904590942418705	0.71280926252937	0.0515538042169039
0.079346861308543	0.725122964531225	0.0600272535974981
0.0889586815131023	0.72372988585485	0.0557044091715779
0.0830632432889284	0.749464990809655	0.0486260041345525
0.0945124436330877	0.636095731636168	0.0529674360935151
0.0803540459285246	0.703904595105645	0.0537651268966684
0.0748147201006644	0.690477429387879	0.0543779705706653
0.0905837600232328	0.719704319473978	0.054685231684663
0.0983550401279049	0.649862083347142	0.0538214632557874
0.0895183006419351	0.678392209956653	0.0612358884623664
0.0854942889152822	0.699018569662794	0.0563879847724624
0.0749600999885208	0.727172966698577	0.0521773971890201
0.100353053542895	0.654174285373015	0.0558185367862174
0.0880647112531305	0.69714572848522	0.0541909644443852
0.0882819466534852	0.729173393650427	0.0511581702767776
0.0788401993325221	0.720060006533166	0.0534075778749561
0.0864581408122698	0.722783316961648	0.0510174274489673
0.0901024165485157	0.60390537635777	0.0619717375880729
0.0884465660632611	0.656848694358937	0.0547056931218688
0.0939033536430301	0.655131633636372	0.0629065336517518
0.0839026120785468	0.733818815420756	0.0555330240355689
0.0822399537491213	0.69396302630939	0.0664552560877799
0.0834488898654275	0.667016623848405	0.0617088260901772
0.0873053767769497	0.694926666421324	0.0597836702460476
0.081659568363551	0.712114065344914	0.0480773413702585
0.0761337834430249	0.682492604012034	0.0540441386615576
0.0857137979892099	0.691473581770202	0.0549490690278231
0.0790505326825951	0.727990463122265	0.0515282492901638
0.0821990360420875	0.688250315238601	0.0542409943356193
0.0801003339510406	0.733788294456938	0.0474720840140712
0.0796832428862306	0.685472760216585	0.0607073992558837
0.0941623142217015	0.729619298112115	0.0537743192597612
0.0978056975900482	0.687444304238866	0.0528084130973533
0.0856475401466895	0.724026928735728	0.0580566498731422
0.0734716859372811	0.699604996924247	0.0569906313503786
0.0933234364864777	0.686431766234792	0.0474195593641534
0.0852603098829172	0.705005085466947	0.0562464599447593
0.0809974653433086	0.734615375047105	0.0604605467598389
0.075289274447897	0.694891431929032	0.0519310339441461
0.0840792844966059	0.700471323752538	0.0550335778221912
0.0762598337878792	0.721146736239681	0.0595927693388064
0.0822924987691975	0.730597676398779	0.0480835568225374
0.0821910120669245	0.701128218252461	0.0511610954429285
0.0910693791970476	0.663239199837165	0.0566852596883886
0.0780829551543242	0.696646110063665	0.0526842943053417
0.0797882055962747	0.720187049038183	0.0506059180259956
0.0864021513245549	0.663356932962406	0.0561070818211663
0.0884667504918906	0.713039018810499	0.0534039268966301
0.0947316698413742	0.624691696543331	0.0516055913441196
0.0865256540416356	0.723836326228813	0.0550545391969604
0.0892896952954231	0.699134531520424	0.0494510342851622
0.091782587486597	0.669054952162332	0.0543809577478402
0.0864947230184832	0.687053748918664	0.0647791744050058
0.0993268058925145	0.694093165388724	0.0553832276371023
0.0812595159298539	0.706745854629105	0.0530265482682048
0.0771214381315805	0.703289523559722	0.0552266299761626
0.0767203850555669	0.739767019169593	0.0543010171751137
0.0954853155266682	0.72280070819365	0.0460612541194969
0.0826094438025155	0.644543158242784	0.0530409334145627
0.112000904718677	0.625493215732303	0.0666826835907604
0.0861758407884766	0.693413467337019	0.0597638885733279
0.0893091071618793	0.712528783203745	0.0507688175831276
0.0829264991193133	0.709524015736982	0.0479931103748384
0.100153471139273	0.651135743455277	0.0558044192673653
0.0865824729388185	0.705199448728167	0.0603770899715163
0.0764449592882281	0.795119500454661	0.0671375696829201
0.0783236877265363	0.763499867672067	0.0571754938800575
0.087420647996335	0.658765700421682	0.0670824359425151
0.0702991268462201	0.73047007298497	0.0614626186158551
0.0799505582436525	0.720848179123115	0.0534200256751828
0.0841126848823821	0.701409243982807	0.0565301266588018
0.0924438695025708	0.665552409247649	0.0508007454983875
0.0909013565489322	0.698986679203343	0.0547655127799829
0.0662418766060285	0.734554438659839	0.0622365784075229
0.0896625073245434	0.645435362372906	0.0654661783071566
0.0782427268463281	0.692874153811308	0.063508692708203
0.0945094103023117	0.671040000752676	0.052083130389556
0.0802916520458239	0.71876193951763	0.0525516829106184
0.0743990276319776	0.73542588595824	0.0505666946407358
0.0858321170771889	0.708668052321026	0.049762593323073
0.0859126000429874	0.694232715817172	0.0548982001642815
0.0780627507518693	0.696259227490141	0.0552068403723921
0.0855725502243791	0.749110316164956	0.0590246144352161
0.0909960878989169	0.762791252391542	0.0603373962879242
0.0814231561480227	0.698820270124222	0.0486704797337558
0.0774763586515502	0.679679243728225	0.0497008620752981
0.0856591518800139	0.697655323447985	0.0531420181720744
0.0841971827189802	0.726818185994424	0.0499428468638761
0.0805384404445941	0.728030344248087	0.0529996630328636
0.0805312181623334	0.671238983450161	0.0589272026632661
0.0770895744238791	0.678615358788266	0.0560593298516332
0.094700428049297	0.648600871012948	0.0511393751586073
0.0810048663164502	0.693733742476594	0.0568633617945178
0.0861622906582703	0.738203528029918	0.0521039158029208
0.0861350470458085	0.706904525742858	0.0542454754642929
0.0783761883107845	0.713076287061684	0.0475608108403354
0.0911864366275324	0.675418728425046	0.059482964359783
0.0892751481643617	0.680179887233238	0.0551886671592257
0.0930137491006422	0.671538435718599	0.0538290618881579
0.0857620529612685	0.714663625561267	0.0576732828565435
0.0884737633944934	0.658193083300901	0.0550225164598774
0.0735946454184625	0.762545336044794	0.0587060962171903
0.0850198080283185	0.697226414708274	0.0534450562828292
0.068535427643246	0.743589163588917	0.0533528829570105
0.0836976029686314	0.662550832913887	0.0661280896191587
0.0748969403933792	0.750801368013047	0.0629286812701826
0.0837093448823863	0.796278069852477	0.058611081798144
0.0804804188530875	0.751521284789632	0.0563272662329434
0.0889845949795919	0.68540875665134	0.0549031696445936
0.0801095197175928	0.725994989705453	0.057543164591117
0.0891698504035029	0.748178779263826	0.0557881385447373
0.086871942928555	0.631738846112193	0.0440773890953915
0.0822985831892302	0.701762702128282	0.0522585505156824
0.0860811608354411	0.654044181723518	0.0497985977002186
0.0912494429830272	0.694168675860116	0.0585520181664021
0.0815935978220031	0.74148324482097	0.0521093298303097
0.0845070909659696	0.680915482949758	0.0483440825781232
0.0870286912805303	0.702766124061499	0.052384355451263
0.0901194817007664	0.704715933922709	0.0487921241644377
0.087422387426797	0.708435216634156	0.0500617419784705
0.0864869714561612	0.707747139941938	0.0495879999077741
0.0818322115278829	0.713802932093777	0.0558781542403712
0.0857480410215041	0.704440280008676	0.0506671182849272
0.0794002747175778	0.66477844410598	0.0572930913849913
0.0845248944260177	0.694761106521297	0.0598999469067305
0.0820633351025016	0.679220365667584	0.0548837628611182
0.0937456453338072	0.635138353502779	0.0617302491830205
0.0914714012760885	0.672645391159468	0.058041763654742
0.0805079377518404	0.717776702039897	0.0439004530827108
0.0860287253050493	0.707031548875173	0.0567903184347438
0.081579436029056	0.699373272011862	0.0475910965261516
0.106589172473395	0.561016841418688	0.0563387025875306
0.0922403896756144	0.707217219820535	0.0494764029390218
0.0849105089399096	0.675032931785082	0.0525587021148087
0.0840883995572846	0.717131918645429	0.0592010830532807
0.0835841842598958	0.708055449775521	0.0530545893443987
0.07795552877526	0.701386502863156	0.0550308613219156
0.0824341049980054	0.655763064173034	0.0556725205215292
0.075637337315735	0.72817638092838	0.0499390876735239
0.074580800455887	0.752418804517507	0.0580336774554982
0.0855488063189536	0.724480423030178	0.050053684431357
0.0894436846197503	0.644070803162968	0.0486252709621423
0.0879747361344077	0.705647131996307	0.0569260685753575
0.0932372949429887	0.712208302091864	0.0695923637100681
0.0962493400008449	0.675081874382571	0.0573909205519699
0.0816006003050733	0.732247436170307	0.045712115129098
0.0763897353870641	0.742770630808401	0.0520744528612378
0.08145806492421	0.696450649659495	0.0479960228324376
0.0818626768515704	0.730683407277003	0.0539490548852901
0.0833226788833931	0.686777780177612	0.0527885117594287
0.087322331095757	0.692832111618655	0.0555197911726455
0.0871423082772828	0.693456442103083	0.0482267387466058
0.082176667343295	0.788240182832042	0.0487800408646719
0.0855622235324879	0.686232794984721	0.0630264913882068
0.0868663044743039	0.695815316939881	0.0582260650631261
0.0896100669641073	0.706929271342093	0.0505972322850674
0.0751964618967605	0.711267584642262	0.0571831380191791
0.0775201361142033	0.683029033802741	0.0547324711318364
0.0728003797897272	0.75797601216245	0.0620059939915786
0.0963383579583548	0.680395836278061	0.0446706039849594
0.0848491164299299	0.719485017481254	0.0508264771688312
0.102153828943583	0.662766728511968	0.0629485851533986
0.0893819615889808	0.707929858687365	0.0535960895929835
0.082696226618643	0.696205770409149	0.0580457258146481
0.0875721698098368	0.681749609954433	0.0526362659140745
0.0854124164027566	0.745500895018689	0.0549045812410199
0.0933370018337189	0.69535023247742	0.0650161248709016
0.0793440923326312	0.743514449201135	0.0530082019484074
0.0974363128117873	0.668010743102741	0.0544233518099102
0.0916916458279911	0.740593208030295	0.0542098371511734
0.0874188824894048	0.742693678759236	0.0570466591981587
0.0899029217523729	0.686923763191937	0.065246546499037
0.091623922355027	0.656361949058368	0.0460014545146513
0.091591806779093	0.658916432092552	0.0542462718047663
0.0918491506571467	0.699002152793889	0.0547435720058196
0.100742068513031	0.641116671273555	0.0524331499961847
0.0890673628073989	0.719916482110123	0.0548396448102199
0.0863348974701449	0.663046112960974	0.0507044463495795
0.0929219159992291	0.670260475044132	0.0551788786256491
0.0947507937986817	0.644897228856382	0.0581680343860245
0.0834289758227794	0.704472724687277	0.0472387004463602
0.0884712089569171	0.741077373675351	0.0526140063089224
0.0907110103496735	0.681489096416218	0.0575669260540089
0.0775261577474191	0.745749125986423	0.0430061706261782
0.0916025987830834	0.674352079539962	0.0489511121788433
0.0926795640559526	0.696649781207813	0.0658197665025298
0.0987911091430814	0.660553278876166	0.0579662490496811
0.091888131928428	0.648226012269672	0.0572163561610358
0.0769830165397575	0.687751995842119	0.0506632417695525
0.0959461754928434	0.686483047293447	0.0630820846195822
0.0730199855770806	0.739442488147547	0.0575476988485066
0.0911359759697045	0.619886723820514	0.0524914188225256
0.0916627150323034	0.669196917580021	0.0612679379515191
0.0920133520157667	0.667078864762239	0.0576069479452427
0.0834773051241302	0.693324259104719	0.0593064068073896
0.0919009933935264	0.663142220417635	0.0617987650917522
0.0831076570326853	0.674289267620283	0.0576082346781353
0.0844840627724318	0.709901255950274	0.0556787811872926
0.0865746944818834	0.734942849632349	0.0651233988654411
0.0883040912475254	0.651452199111136	0.062905287111668
0.0794604828337299	0.735213742729701	0.0528287743283843
0.0959291206169934	0.690576410018	0.0537860283033195
0.0889044157441012	0.6931144694165	0.0587865494287527
0.0899157274046952	0.70251432715042	0.0488711830743278
0.0903953522374129	0.664273320515783	0.050976468853308
0.0846715232983829	0.706005141511888	0.0538955715392777
0.0749823449842473	0.728795450877179	0.0596886785800379
0.08737530984385	0.645339463078701	0.0586982572134937
0.0976472799355489	0.658203088290325	0.0593559611960389
0.0895944534853947	0.691191254171443	0.0518542990511688
0.092041499509437	0.633315306880298	0.0492959980605896
0.0874490742483209	0.679715000972578	0.0531528486274533
0.0970893577638303	0.680102336912085	0.0473948101544753
0.0887227251515361	0.729783010188338	0.0575062479124323
0.095608950955925	0.664986788565702	0.0579165261369712
0.0709378048282274	0.726227106994804	0.0630322664326735
0.078099169828857	0.669025298803838	0.0538493600893001
0.0822079488352166	0.765904843994168	0.0580968741449309
0.092780503737522	0.654064296337725	0.0578049470582172
0.0739884671426861	0.706521553136654	0.0569003836942353
0.0891385458118116	0.682564829249195	0.0532067509216272
0.0856294074443041	0.731045088857809	0.0501507606763853
0.0742087589584643	0.7235114688176	0.052364555216122
0.090439022441319	0.645710592664339	0.0476753801332677
0.0797633576300547	0.718411930779413	0.0494451276064082
0.0812161871427207	0.691949162151576	0.0553208744811643
0.0986004950375702	0.646898215675675	0.0524331406497316
0.0847380734825425	0.693720028733906	0.0610725080378839
0.0868009158849205	0.703994438962274	0.0590735287469479
0.0754542972168432	0.674418687660695	0.0603144905524055
0.0899854060041179	0.690886233388762	0.0611686349749483
0.0843402606034162	0.707669709026403	0.051357353192881
0.0973822594157623	0.632329586046906	0.0546560514275472
0.0819276715798147	0.6925315376098	0.0600003944984255
0.0843502082367516	0.679096070661998	0.0579468618829264
0.0775531279973534	0.717707124532674	0.0589335462961967
0.079793452365466	0.729443365350289	0.0603420707704352
0.0854780376813135	0.696296020950171	0.0520452049389745
0.0914273708814634	0.650021162055916	0.052349284031692
0.0757518998191565	0.655902128561904	0.0465693911824915
0.0768195578902121	0.715095178272992	0.0623793949601677
0.0794875534445611	0.673599257797692	0.0635946572385439
0.0880211740584386	0.708937804003185	0.0546486352561333
0.0924047707932665	0.690624489167813	0.0578991905024386
0.0810713368295275	0.687643383908665	0.0490413692920949
0.087399551491852	0.729427461384404	0.0469124691213978
0.096113131200799	0.638661226253288	0.0694050744379554
0.0888078091175651	0.699499757047079	0.0550290349473918
0.0779906167512037	0.709897152483784	0.0515053317058045
0.0865681397694061	0.665098143567596	0.0468302101802679
0.0927921081304709	0.714755701793966	0.058644181314348
0.0918507166622554	0.687354522994304	0.0578329274699622
0.0777479660672034	0.709916996378848	0.0586475888742726
0.0853038758492751	0.665383156706081	0.0615005681297363
0.0679969035494126	0.781098621293504	0.0608896772845091
0.0867913832533142	0.713357006324618	0.0481096537349111
0.0772270169917887	0.69786763401749	0.0397791046983928
0.0903903756861428	0.695064939648254	0.0563621148238067
0.0763818214211635	0.678207965653376	0.0501756024503465
0.0850785778740913	0.685211162590207	0.055573114538312
0.09460676996201	0.686427018526394	0.0533820850248958
0.0876170528291971	0.716124378645257	0.0596779784240872
0.0913188157497493	0.693834463397428	0.0516768343350082
0.0855445339430423	0.664354740197298	0.0538514063036704
0.0830814231559966	0.741096186988427	0.0525803418383231
0.0784505762226004	0.669092964568783	0.056480229121541
0.0755189162968331	0.711857263699214	0.0552393498899546
0.0908438058052306	0.702304319631382	0.0548056585780404
0.0906514897560564	0.674156184700999	0.0506928133301369
0.0827337865312955	0.744226981992594	0.0571934509037467
0.084222513568627	0.716226284120367	0.0643812696474111
0.0776397384192729	0.707958499836706	0.0535948021005208
0.0872174831318559	0.725996299607551	0.058443300010871
0.0872586719141011	0.727630645230118	0.0555335471390248
0.0923126452400605	0.655816206722459	0.0608975660064698
0.103289094721076	0.67812075044143	0.0591894754623091
0.0912458374061882	0.658444985808739	0.056270938515493
0.0770967083533704	0.711835485001794	0.0584444293087471
0.0836957493077157	0.703503445036702	0.0561159722018172
0.0922981046859798	0.651014999881793	0.0551718545600837
0.0882723586397763	0.681569776683503	0.0483693896994466
0.0824123836667977	0.7187311817863	0.0573796587863932
0.0861344205564821	0.685230670390584	0.053666037108907
0.0822701268947906	0.754248586144713	0.0566225452292456
0.0822306685739535	0.737282796733708	0.061238436908037
0.0806904546204354	0.719705847263814	0.0492847721743402
0.081868259741599	0.653299201566147	0.0532749369190787
0.0897119609127583	0.75874747984652	0.0541318466264686
0.0791872211520129	0.732121797228881	0.052762228054899
0.0630322304326582	0.827797343569659	0.0675610565249759
0.0845268836221678	0.692297965810135	0.0544644003612807
0.0816632578749509	0.735659806035807	0.0590992186327277
0.0989092141321446	0.605089411573813	0.0569343988264066
0.0840837186261266	0.713384193657008	0.0508689888907442
0.0854913560507291	0.700294054852925	0.0616678401665401
0.089232300864921	0.707293299674788	0.0584948035991125
0.0892146021878222	0.737847541195373	0.0483102538437094
0.089250740667034	0.65776495520681	0.0533272641192047
0.0893359528531661	0.703871676771335	0.0591972125683422
0.089396106794661	0.681806337649723	0.0539426416924976
0.0942786201575014	0.648390481390023	0.0615051092213585
0.0856935565249238	0.716062863200779	0.0563179984622114
0.0867078804997685	0.67391506958788	0.0595914115807819
0.0842449814921198	0.697563418984733	0.0591923924169816
0.0726089053999848	0.716619448559502	0.0542333132860103
0.0782877429092083	0.71954863277986	0.0514943686696387
0.0895733251813609	0.655918398310659	0.0480527855870013
0.104407056875619	0.650725442111289	0.0497488626730657
0.0853029946651165	0.682802172965718	0.0552425924848089
0.077807899081359	0.651598208648602	0.061391606395231
0.0985457764160754	0.705645636895803	0.0664760631205425
0.0873903658356433	0.675100881287344	0.0543299898368948
0.085727284983991	0.708093563732838	0.0562549020358672
0.0924716026287443	0.687183982609219	0.0533157763037463
0.0802048472152706	0.729801928788439	0.0609896738402779
0.0808618938433379	0.648334073129276	0.0497388192694525
0.081270724800817	0.697622868010874	0.0502035812653166
0.0862097138266682	0.733166469340394	0.0497362903864033
0.0909518901374029	0.658076934977578	0.0531141247288943
0.0798740294724102	0.719448344212055	0.0539619064055508
0.0924571454433981	0.65663698045301	0.0487743592748257
0.0803120272740213	0.700663413910435	0.0614817424004373
0.0910571645361015	0.693382737103237	0.0632587299920205
0.0836685706453334	0.688565180691193	0.0547383650545331
0.0729629933239649	0.694919395930284	0.0595198125975447
0.0801920804990143	0.703286535216358	0.0565229126145129
0.0910615014878601	0.656027279756739	0.0577668077559775
0.0691213773373145	0.684572012574898	0.0564292345622943
0.0950456907711055	0.674834535246487	0.0579106087028983
0.0893973262469032	0.650757561778159	0.0615468781664099
0.089517729761294	0.711947903034302	0.0538712211830904
0.082583009879145	0.754640007591274	0.0487697547828926
0.0853227941581024	0.64147399324097	0.053034133271916
0.0901876023305466	0.691182494323032	0.0570450872711876
0.0895293100742325	0.714097080758576	0.0594527703237785
0.0935881516018933	0.691968638192076	0.0501159988714156
0.0843269137278179	0.695426110884575	0.0488884350567222
0.076877985266799	0.777283789465165	0.0561970098996506
0.0719119854556163	0.716398538609088	0.062963630912634
0.0853915364121514	0.692146308601764	0.0549175989635956
0.0938130295211314	0.731626837280629	0.052558112085358
0.08384940151636	0.703588052471782	0.0479481517976125
0.0780646429786336	0.722674252861131	0.0507464849231734
0.089000219689928	0.700729081607602	0.0619572094103439
0.0925696125468723	0.626383289543432	0.0545730521725923
0.0809169979603954	0.684280556161313	0.060854140789825
0.0851186481814441	0.66863880280342	0.0530256946772079
0.0860704847365005	0.685820138742298	0.0527170454281419
0.0859347971955135	0.706246675284837	0.0479479903702683
0.0883029021056147	0.711833230145685	0.0506409871536476
0.0844533290688587	0.634862958434946	0.0469933849852869
0.0724674742195542	0.724445831209404	0.0548520498712461
0.0867175824694794	0.712488794056562	0.0532843820140356
0.0841601108609984	0.688833665356284	0.0553221656831085
0.0811972312350069	0.735009492392347	0.0575456540900471
0.0881617491379765	0.684369596744239	0.05504106561197
0.0811278355254936	0.719793294859838	0.0525522304221097
0.0797760769682195	0.689391935641556	0.0483700532051656
0.0868164656800823	0.686204606449855	0.0539225416889425
0.0779247817300821	0.775078602739143	0.0512300884023979
0.089966391284493	0.662351446692652	0.0502150919705347
0.0791042096880959	0.666353858278053	0.0566787125300858
0.0872328802815963	0.731084340135665	0.0516483348280474
0.0840583441506071	0.652363134754047	0.0588882406024264
0.0822319829520966	0.650328185933735	0.0648184320539033
0.0969556670429678	0.626311907409303	0.0488492634110811
0.0865027729810544	0.701314840230056	0.053540936941763
0.0910994297542481	0.707209843364402	0.0662396994153763
0.0924236203618474	0.665866339872081	0.0521710192930115
0.0782638665808158	0.709272192828719	0.0496716800852762
0.0882419057400438	0.713410414329152	0.0423273899067351
0.0936062261959226	0.688097802894679	0.0515669376365014
0.0774338161648054	0.684193034403609	0.0529498525956817
0.0731015471966197	0.678594181150842	0.0539608444708722
0.100638707668284	0.661466143022464	0.0589262781210603
0.0879909446464107	0.702248887187667	0.0660324523574477
0.0811633027066315	0.689930114136278	0.061590275094242
0.0821169378462196	0.725082527558196	0.0621629087386299
0.0653313240149551	0.727564802859609	0.0620232521070944
0.0863312955147431	0.664790618945798	0.0591961004922511
0.0892011605137482	0.678856248913605	0.0581869750110308
0.0779881928191316	0.683405537363349	0.0512356322629647
0.0765034508578395	0.720551940455378	0.0500788486719845
0.0919801403141385	0.720772513631884	0.0507541349324287
0.0708889084064688	0.695227277151352	0.0580104852787063
0.0786703991801549	0.662674483513581	0.0535068390212392
0.0764316045333083	0.733155974479241	0.0511923451415865
0.0748733936501367	0.753551500634184	0.051776028092291
0.0834867963860115	0.704181117474246	0.0510899467544882
0.100734403784892	0.693324624102591	0.0581031138167858
0.0841564457343747	0.683802237204975	0.067950930538612
0.0832396782624293	0.68077091600239	0.0518842108505956
0.0759415753514859	0.687858367488157	0.0607096612107908
0.0781439816559123	0.674295724310716	0.0523351181887688
0.0789584598013348	0.736858314582851	0.0523357528981275
0.0835583740213796	0.677387471152652	0.0518416513921224
0.092951506354564	0.714105062297943	0.0528389217053826
0.0773342769698588	0.764885643989533	0.0510601668877309
0.0830173131808173	0.763748455263119	0.0551645635098974
0.087186083089349	0.706380925389319	0.0578768976510453
0.0880504221542333	0.695938386160755	0.0506554308526851
0.0971022579347225	0.706632981830363	0.0541381209849996
0.0811343499946861	0.688973987935296	0.0582526241145125
0.0886421924704145	0.679465105063395	0.0493953521767482
0.087960334336766	0.722687220556874	0.0537134203956894
0.0779420556471884	0.741258393769547	0.0568940850424331
0.0885926094771687	0.68302517814869	0.0513807820063638
0.0782818150031689	0.731819338802453	0.0610868272923686
0.0863446647013769	0.680219395253543	0.0547257359647432
0.0811710380282317	0.669766555180881	0.0536908778732414
0.0766586895290168	0.743998326599373	0.0547455974936761
0.0874635798339266	0.703766702721943	0.0606139376293959
0.0915182714744669	0.692299128106222	0.0540734760381927
0.0825211677549542	0.729078624183012	0.0571245580933017
0.0841835500342082	0.69859421324973	0.0590504142730348
0.0858238890873658	0.677720024644472	0.0581593014668725
0.0873309424879608	0.772338438129126	0.0535258725344715
0.0870616471701966	0.663821206467911	0.0530602250462162
0.0879547726292358	0.733056080134642	0.0616474413523488
0.0860652785238507	0.729834740101975	0.0596969413709843
0.0795162027836874	0.693238377186768	0.0485421009942439
0.0902243983752216	0.727929609036569	0.0551750395408218
0.0868558272717121	0.693029682612131	0.0639629078406032
0.0872236387174424	0.729818812932593	0.0463004790585964
0.0778554064156057	0.688671625877593	0.0516765554741304
0.0825097161070642	0.718140782191802	0.0512847906094704
0.0675830644956934	0.746071827566362	0.0565903425075801
0.103011025498093	0.644093993037718	0.0555452051953329
0.0804294930557537	0.71642665935721	0.0658230241760481
0.0861739584178883	0.665914772640665	0.0586544125757073
0.0948776852162344	0.699564915254425	0.055599345948755
0.0768590751536106	0.74522557899629	0.0542404957660161
0.0948122864898483	0.711313263010522	0.0606172066079773
0.0833813836952691	0.731419968509719	0.050584182808767
0.079356498039647	0.694766052151562	0.0576882801069234
0.0897269053089449	0.748026298044738	0.0643501913454684
0.087661900400525	0.690351323993773	0.053669588125484
0.0866474951567465	0.740357643813291	0.0536730536380116
0.07893373224267	0.661680732745448	0.065973005557928
0.0735394095620922	0.700982448952172	0.0527545872637782
0.0902161820182823	0.710760452889415	0.0544671269366911
0.0893033720132882	0.671887909915739	0.0556244322485076
